1826 10 223 30 1577 5 252 56 1336 44 560 75 706 8 1879 104 176 241 1285 223 5320 217 1904
1830 10 41 102 1047 116 1926 156 1974 41 2345 15 858 115 383 245 1550 196 2071 88 1092 126 57
1834 10 174 52 1954 158 1627 211 398 10 2288 17 956 235 1565 98 448 174 6538 10 1302 141 923
1837 10 23 243 2411 230 1549 240 2377 118 1090 68 1328 23 813 242 886 138 1643 180 1556 20 707
1843 10 247 78 1199 32 726 146 506 151 1121 87 1682 200 1986 162 307 157 15 163 1662 247 3796
1848 10 663 222 367 243 877 99 1277 24 71 40 1419 41 1995 663 8552 80 1336 170 2299 67 54
1861 10 203 78 712 203 5901 201 365 125 561 231 281 172 1640 62 2270 246 1160 24 43 55 1599
1864 10 32 94 862 118 617 59 1698 137 1553 200 293 70 93 32 3260 9 917 184 903 211 1946
1870 10 142 218 1045 6 1017 142 4671 150 226 240 32 70 2303 128 737 167 1307 174 387 187 1728
1872 10 25 23 1403 82 270 138 1447 84 565 183 2484 25 1525 75 627 110 854 138 108 86 521
1874 10 428 98 427 55 123 130 1752 246 1657 118 733 428 5768 66 194 44 1286 147 2090 209 191
1875 10 57 26 880 57 4661 56 1693 141 1453 246 28 77 990 164 1233 18 1472 218 895 186 1745
1887 10 275 214 1760 123 360 178 1649 99 1696 172 727 80 2002 102 497 275 4711 156 698 97 708
1894 10 459 68 1589 74 165 17 1014 129 2143 110 2087 98 697 459 7625 30 643 191 2015 247 119
1900 10 452 452 5438 185 2226 99 323 57 1371 190 1358 132 1066 153 1342 117 1223 54 1396 226 938
1915 10 123 123 533 174 959 152 659 111 1287 142 753 123 2545 76 589 119 2463 150 719 161 2211
1919 10 103 71 1684 103 5672 65 1944 99 494 227 997 244 787 76 923 14 1611 157 492 40 2203
1922 10 109 146 1640 238 291 33 550 109 5746 108 1751 112 317 32 1687 169 2126 131 1556 86 683
1935 10 56 89 332 108 1240 9 2455 157 303 246 437 130 2452 56 15275 73 1119 142 2107 216 2126
1940 10 53 162 531 157 1690 53 2418 174 1401 50 2282 104 116 192 1848 206 225 210 903 190 145
1944 10 74 60 1800 76 294 74 2220 144 2124 68 1747 9 28 78 2088 165 47 177 1797 128 342
1945 10 90 157 684 227 1831 90 4774 250 1891 208 990 45 2387 129 1822 177 329 192 1664 106 1635
1949 10 125 196 457 21 1717 94 161 125 10220 234 1155 224 1404 125 598 87 184 160 1135 161 1919
1951 10 540 106 1462 146 569 90 1386 33 1982 31 259 176 2387 207 1364 51 242 540 7323 227 1547
1953 10 236 112 1057 83 2085 236 4164 126 39 240 899 182 896 108 1906 133 217 130 407 145 1451
1967 10 190 96 729 126 319 204 368 190 2554 36 484 66 1610 165 85 174 181 242 545 185 455
1975 10 5 2 1374 5 3435 22 474 58 354 227 914 205 2141 101 2396 113 756 147 1981 212 1963
1986 10 263 28 870 96 1162 97 1756 162 12 211 1893 75 566 175 1712 227 2190 223 2419 263 4761
1991 10 170 182 1691 1 917 209 2493 170 155890 224 1107 63 599 229 2040 230 2153 163 2061 168 281
