-488 4 386 4200 164 1723 120 1325 91 1062 226 2281
-489 4 369 3591 151 1609 54 734 191 1969 199 2036
-490 4 320 3558 18 407 206 2097 77 942 224 2261
-491 4 199 2612 40 603 122 1345 36 567 109 1231
-492 4 336 3230 109 1225 54 731 186 1916 175 1823
-493 4 211 2024 118 1305 118 1305 62 804 46 663
-494 4 322 3492 147 1565 222 2247 19 414 150 1598
-495 4 318 3039 109 1226 160 1682 76 933 163 1713
-496 4 359 3413 222 2247 101 1157 84 1006 180 1864
-497 4 341 3434 227 2285 160 1685 60 782 81 971
-498 4 337 3436 246 2461 107 1206 73 899 134 1454
-499 4 298 2806 76 933 161 1699 190 1955 70 872
-500 4 344 3736 23 450 64 818 207 2109 246 2459
